"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12527","5123","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8259","3144","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13114","5641","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8609","3163","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14067","5804","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10204","3833","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20248","10254","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12850","5404","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14736","6314","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9096","3448","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15312","6909","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10363","4070","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","23854","12700","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17185","8057","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","37572","15694","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","32144","11902","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37222","13060","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30694","9478","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26299","10015","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25805","8436","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","37966","12667","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30759","8746","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17741","7013","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14865","5194","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47945","20117","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36823","13295","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","16931","6557","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17489","5499","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7575","3712","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6291","2806","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1698","662","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1365","500","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3568","1588","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2737","1138","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32121","13577","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26676","10057","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21257","7470","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17740","5464","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9270","4183","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8174","3479","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","807","378","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","626","280","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6250","2552","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5308","1967","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","2999","998","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2356","774","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4148","1894","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3613","1437","22568"
