"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10240","3819","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20490","10322","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","13005","5430","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14918","6345","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9201","3457","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15553","7009","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10493","4114","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","24201","12873","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17396","8130","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","36624","15304","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31491","11524","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37182","12886","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30601","9282","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26439","10054","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25909","8448","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38290","12772","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30998","8805","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17608","6940","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14718","5143","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47853","19470","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36571","12805","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17159","6620","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17806","5563","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7603","3672","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6321","2798","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1719","668","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1386","505","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3621","1601","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2755","1144","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32324","13493","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26777","9914","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21454","7496","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17876","5485","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9271","4027","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8083","3334","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","820","386","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","633","283","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6300","2557","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5349","1972","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3026","1005","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2394","780","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4183","1759","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3645","1349","22568"
