"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"LIMPOPO","WATERBERG DM","12-17","Male","14754","5174","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47966","19699","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36672","12946","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17135","6606","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17778","5553","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7627","3725","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6343","2820","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1718","668","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1384","504","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3616","1599","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2754","1143","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32321","13486","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26796","9929","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21428","7492","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17849","5475","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9288","4041","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8095","3352","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","817","384","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","630","281","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6298","2568","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5348","1977","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3027","1003","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2391","775","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4183","1860","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3649","1423","22568"
