"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47590","20075","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36666","13333","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","16770","6517","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17259","5440","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7526","3701","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6259","2805","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1677","654","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1355","496","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3536","1577","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2717","1128","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","31913","13538","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26563","10051","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21047","7414","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17606","5437","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9179","4153","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8088","3457","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","797","371","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","622","281","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6188","2540","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5248","1952","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","2971","991","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2334","766","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4109","1885","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3576","1429","22568"
