"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12510","5119","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8249","3143","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13095","5636","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8599","3158","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14047","5796","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10196","3831","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20222","10244","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12828","5397","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14717","6307","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9084","3447","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15295","6904","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10355","4068","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","23816","12679","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17164","8054","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","37538","15687","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","32112","11893","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37191","13055","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30662","9475","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26286","10019","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25784","8434","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","37917","12655","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30722","8731","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17721","7005","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14859","5193","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47891","20113","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36817","13307","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","16911","6549","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17455","5488","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7565","3712","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6285","2805","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1693","660","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1365","500","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3562","1586","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2736","1138","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32090","13560","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26657","10055","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21218","7454","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17716","5456","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9258","4175","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8162","3476","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","803","375","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","629","283","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6242","2549","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5307","1967","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","2995","998","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2354","774","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4143","1895","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3607","1439","22568"
