"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"LIMPOPO","WATERBERG DM","12-17","Female","17623","6968","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14745","5173","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47907","19568","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36612","12871","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17159","6616","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17794","5558","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7633","3713","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6338","2816","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1719","668","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1386","505","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3618","1600","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2755","1144","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32335","13490","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26791","9924","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21437","7491","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17857","5476","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9287","4032","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8097","3345","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","819","385","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","632","282","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6301","2565","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5353","1978","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3024","1004","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2390","778","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4188","1825","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3653","1403","22568"
