"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14615","6272","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9033","3429","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15179","6860","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10298","4048","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","23687","12616","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17071","8021","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","37352","15606","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31969","11842","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37021","13038","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30550","9471","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26176","9991","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25665","8418","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","37720","12616","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30562","8688","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17629","6974","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14790","5185","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47625","20083","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36690","13334","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","16786","6522","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17281","5446","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7534","3701","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6264","2805","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1680","654","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1358","498","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3539","1577","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2720","1129","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","31957","13557","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26576","10054","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21067","7417","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17617","5437","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9183","4154","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8095","3458","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","798","372","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","625","281","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6195","2542","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5260","1956","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","2973","991","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2334","767","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4113","1887","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3577","1429","22568"
