"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32320","13475","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26794","9924","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21421","7490","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17844","5474","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9279","4039","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8093","3352","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","816","384","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","630","281","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6295","2567","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5348","1976","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3027","1003","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2389","775","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4182","1859","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3645","1420","22568"
