Unnamed: 0,visit_date,province,district,age_group,sex,vaccine_manufacturer,vaccine_rollout_phase,health_sector,first_dose_total,second_dose_total,booster_dose_total,immunocompromised_booster_dose_total,continuous_booster_dose_total,sisonke_booster_dose_total,individuals_vaccinated_total,individuals_fully_vaccinated_total,total_vaccines_administered,total_population
3480027,,North West,Bojanala Platinum DM,50-59,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9621.0
3480028,,North West,Bojanala Platinum DM,50-59,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13786.0
3480029,,North West,Bojanala Platinum DM,50-59,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25932.0
3480030,,North West,Bojanala Platinum DM,50-59,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26519.0
3480031,,North West,Bojanala Platinum DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2811.0
3480032,,North West,Bojanala Platinum DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9621.0
3480033,,North West,Bojanala Platinum DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,13786.0
3480034,,North West,Bojanala Platinum DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,25932.0
3480035,,North West,Bojanala Platinum DM,50-59,Female,Johnson & Johnson,Sisonke,Public,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,26519.0
3480036,,North West,Bojanala Platinum DM,50-59,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2848.0
3480037,,North West,Bojanala Platinum DM,50-59,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,6447.0
3480038,,North West,Bojanala Platinum DM,50-59,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,11619.0
3480039,,North West,Bojanala Platinum DM,50-59,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,27892.0
3480040,,North West,Bojanala Platinum DM,50-59,Male,Johnson & Johnson,Sisonke,Public,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,40809.0
3480041,,North West,Bojanala Platinum DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3466.0
3480042,,North West,Bojanala Platinum DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16755.0
3480043,,North West,Bojanala Platinum DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19473.0
3480044,,North West,Bojanala Platinum DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22910.0
3480045,,North West,Bojanala Platinum DM,60+,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,28103.0
3480046,,North West,Bojanala Platinum DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3547.0
3480047,,North West,Bojanala Platinum DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12380.0
3480048,,North West,Bojanala Platinum DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15170.0
3480049,,North West,Bojanala Platinum DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20766.0
3480050,,North West,Bojanala Platinum DM,60+,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25661.0
3480051,,North West,Dr K Kaunda DM,18-34,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12184.0
3480052,,North West,Dr K Kaunda DM,18-34,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38691.0
3480053,,North West,Dr K Kaunda DM,18-34,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60805.0
3480054,,North West,Dr K Kaunda DM,35-49,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8301.0
3480055,,North West,Dr K Kaunda DM,35-49,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26986.0
3480056,,North West,Dr K Kaunda DM,35-49,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,46897.0
3480057,,North West,Dr K Kaunda DM,35-49,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,8301.0
3480058,,North West,Dr K Kaunda DM,35-49,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,26986.0
3480059,,North West,Dr K Kaunda DM,35-49,Female,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,46897.0
3480060,,North West,Dr K Kaunda DM,35-49,Male,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,7756.0
3480061,,North West,Dr K Kaunda DM,35-49,Male,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,25285.0
3480062,,North West,Dr K Kaunda DM,35-49,Male,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,47011.0
3480063,,North West,Dr K Kaunda DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3712.0
3480064,,North West,Dr K Kaunda DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12004.0
3480065,,North West,Dr K Kaunda DM,50-59,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22773.0
3480066,,North West,Dr K Kaunda DM,50-59,Male,Johnson & Johnson,Sisonke,Public,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3546.0
3480067,,North West,Dr K Kaunda DM,50-59,Male,Johnson & Johnson,Sisonke,Public,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,10136.0
3480068,,North West,Dr K Kaunda DM,50-59,Male,Johnson & Johnson,Sisonke,Public,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,20697.0
3480069,,North West,Dr K Kaunda DM,60+,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3948.0
3480070,,North West,Dr K Kaunda DM,60+,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12977.0
3480071,,North West,Dr K Kaunda DM,60+,Female,Johnson & Johnson,Sisonke,Private,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,23603.0
3480072,,North West,Dr K Kaunda DM,60+,Male,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2878.0
3480073,,North West,Dr K Kaunda DM,60+,Male,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,9846.0
3480074,,North West,Dr K Kaunda DM,60+,Male,Johnson & Johnson,Sisonke,Public,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,16244.0
3480075,,North West,Ngaka Modiri Molema DM,18-34,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13513.0
3480076,,North West,Ngaka Modiri Molema DM,18-34,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18713.0
3480077,,North West,Ngaka Modiri Molema DM,18-34,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21007.0
3480078,,North West,Ngaka Modiri Molema DM,18-34,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24972.0
3480079,,North West,Ngaka Modiri Molema DM,18-34,Female,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,45994.0
3480080,,North West,Ngaka Modiri Molema DM,18-34,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12798.0
3480081,,North West,Ngaka Modiri Molema DM,18-34,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18758.0
3480082,,North West,Ngaka Modiri Molema DM,18-34,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22431.0
3480083,,North West,Ngaka Modiri Molema DM,18-34,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27240.0
3480084,,North West,Ngaka Modiri Molema DM,18-34,Male,Johnson & Johnson,Sisonke,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,46707.0
3480085,,North West,Ngaka Modiri Molema DM,35-49,Female,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,8222.0
3480086,,North West,Ngaka Modiri Molema DM,35-49,Female,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,11207.0
3480087,,North West,Ngaka Modiri Molema DM,35-49,Female,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,14533.0
3480088,,North West,Ngaka Modiri Molema DM,35-49,Female,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,15647.0
3480089,,North West,Ngaka Modiri Molema DM,35-49,Female,Johnson & Johnson,Sisonke,Public,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,31136.0
3480090,,North West,Ngaka Modiri Molema DM,35-49,Male,Johnson & Johnson,Sisonke,Public,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,7160.0
3480091,,North West,Ngaka Modiri Molema DM,35-49,Male,Johnson & Johnson,Sisonke,Public,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11256.0
3480092,,North West,Ngaka Modiri Molema DM,35-49,Male,Johnson & Johnson,Sisonke,Public,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,14252.0
3480093,,North West,Ngaka Modiri Molema DM,35-49,Male,Johnson & Johnson,Sisonke,Public,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,17496.0
3480094,,North West,Ngaka Modiri Molema DM,35-49,Male,Johnson & Johnson,Sisonke,Public,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,28176.0
3480095,,North West,Ngaka Modiri Molema DM,50-59,Female,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4300.0
3480096,,North West,Ngaka Modiri Molema DM,50-59,Female,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,5750.0
3480097,,North West,Ngaka Modiri Molema DM,50-59,Female,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7327.0
3480098,,North West,Ngaka Modiri Molema DM,50-59,Female,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7564.0
3480099,,North West,Ngaka Modiri Molema DM,50-59,Female,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,13167.0
3480100,,North West,Ngaka Modiri Molema DM,50-59,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,3266.0
3480101,,North West,Ngaka Modiri Molema DM,50-59,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5151.0
3480102,,North West,Ngaka Modiri Molema DM,50-59,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6092.0
3480103,,North West,Ngaka Modiri Molema DM,50-59,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6575.0
3480104,,North West,Ngaka Modiri Molema DM,50-59,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,9946.0
3480105,,North West,Ngaka Modiri Molema DM,60+,Female,Johnson & Johnson,Sisonke,Public,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,7811.0
3480106,,North West,Ngaka Modiri Molema DM,60+,Female,Johnson & Johnson,Sisonke,Public,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,7938.0
3480107,,North West,Ngaka Modiri Molema DM,60+,Female,Johnson & Johnson,Sisonke,Public,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,9816.0
3480108,,North West,Ngaka Modiri Molema DM,60+,Female,Johnson & Johnson,Sisonke,Public,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,11525.0
3480109,,North West,Ngaka Modiri Molema DM,60+,Female,Johnson & Johnson,Sisonke,Public,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,15158.0
3480110,,North West,Ngaka Modiri Molema DM,60+,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4180.0
3480111,,North West,Ngaka Modiri Molema DM,60+,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4862.0
3480112,,North West,Ngaka Modiri Molema DM,60+,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5930.0
3480113,,North West,Ngaka Modiri Molema DM,60+,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6689.0
3480114,,North West,Ngaka Modiri Molema DM,60+,Male,Johnson & Johnson,Sisonke,Public,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,8362.0
3480115,,North West,Ruth Segomotsi Mompati DM,35-49,Female,Johnson & Johnson,Sisonke,Public,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4842.0
3480116,,North West,Ruth Segomotsi Mompati DM,35-49,Female,Johnson & Johnson,Sisonke,Public,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4843.0
3480117,,North West,Ruth Segomotsi Mompati DM,35-49,Female,Johnson & Johnson,Sisonke,Public,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,5888.0
3480118,,North West,Ruth Segomotsi Mompati DM,35-49,Female,Johnson & Johnson,Sisonke,Public,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,8940.0
3480119,,North West,Ruth Segomotsi Mompati DM,35-49,Female,Johnson & Johnson,Sisonke,Public,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,12967.0
3480120,,North West,Ruth Segomotsi Mompati DM,35-49,Male,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4451.0
3480121,,North West,Ruth Segomotsi Mompati DM,35-49,Male,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4972.0
3480122,,North West,Ruth Segomotsi Mompati DM,35-49,Male,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,6294.0
3480123,,North West,Ruth Segomotsi Mompati DM,35-49,Male,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,6988.0
3480124,,North West,Ruth Segomotsi Mompati DM,35-49,Male,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,9375.0
3480125,,North West,Ruth Segomotsi Mompati DM,50-59,Female,Johnson & Johnson,Sisonke,Public,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,2135.0
3480126,,North West,Ruth Segomotsi Mompati DM,50-59,Female,Johnson & Johnson,Sisonke,Public,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,2391.0
3480127,,North West,Ruth Segomotsi Mompati DM,50-59,Female,Johnson & Johnson,Sisonke,Public,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,2985.0
3480128,,North West,Ruth Segomotsi Mompati DM,50-59,Female,Johnson & Johnson,Sisonke,Public,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,4548.0
3480129,,North West,Ruth Segomotsi Mompati DM,50-59,Female,Johnson & Johnson,Sisonke,Public,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,6465.0
3480130,,North West,Ruth Segomotsi Mompati DM,50-59,Male,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,1806.0
3480131,,North West,Ruth Segomotsi Mompati DM,50-59,Male,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,1890.0
3480132,,North West,Ruth Segomotsi Mompati DM,50-59,Male,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,2454.0
3480133,,North West,Ruth Segomotsi Mompati DM,50-59,Male,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,3167.0
3480134,,North West,Ruth Segomotsi Mompati DM,50-59,Male,Johnson & Johnson,Sisonke,Public,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4548.0
3480135,,North West,Ruth Segomotsi Mompati DM,60+,Female,Johnson & Johnson,Sisonke,Public,33.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,3100.0
3480136,,North West,Ruth Segomotsi Mompati DM,60+,Female,Johnson & Johnson,Sisonke,Public,33.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,3418.0
3480137,,North West,Ruth Segomotsi Mompati DM,60+,Female,Johnson & Johnson,Sisonke,Public,33.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,3667.0
3480138,,North West,Ruth Segomotsi Mompati DM,60+,Female,Johnson & Johnson,Sisonke,Public,33.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,6067.0
3480139,,North West,Ruth Segomotsi Mompati DM,60+,Female,Johnson & Johnson,Sisonke,Public,33.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,13658.0
3480140,,North West,Ruth Segomotsi Mompati DM,60+,Male,Johnson & Johnson,Sisonke,Public,28.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,1928.0
3480141,,North West,Ruth Segomotsi Mompati DM,60+,Male,Johnson & Johnson,Sisonke,Public,28.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,2117.0
3480142,,North West,Ruth Segomotsi Mompati DM,60+,Male,Johnson & Johnson,Sisonke,Public,28.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,2139.0
3480143,,North West,Ruth Segomotsi Mompati DM,60+,Male,Johnson & Johnson,Sisonke,Public,28.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,3948.0
3480144,,North West,Ruth Segomotsi Mompati DM,60+,Male,Johnson & Johnson,Sisonke,Public,28.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,7513.0
3480145,,Western Cape,Cape Town MM,18-34,Female,Johnson & Johnson,National,Private,13.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,56978.0
3480146,,Western Cape,Cape Town MM,18-34,Female,Johnson & Johnson,National,Private,13.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,61390.0
3480147,,Western Cape,Cape Town MM,18-34,Female,Johnson & Johnson,National,Private,13.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,73657.0
3480148,,Western Cape,Cape Town MM,18-34,Female,Johnson & Johnson,National,Private,13.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,75240.0
3480149,,Western Cape,Cape Town MM,18-34,Female,Johnson & Johnson,National,Private,13.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,95220.0
3480150,,Western Cape,Cape Town MM,18-34,Female,Johnson & Johnson,National,Private,13.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,97394.0
3480151,,Western Cape,Cape Town MM,18-34,Female,Johnson & Johnson,National,Private,13.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,102647.0
3480152,,Western Cape,Cape Town MM,18-34,Female,Johnson & Johnson,National,Private,13.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,102860.0
3480153,,Western Cape,Cape Town MM,18-34,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,56978.0
3480154,,Western Cape,Cape Town MM,18-34,Female,Johnson & Johnson,National,Public,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,61390.0
