"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8294","3154","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13206","5684","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8678","3194","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14140","5794","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10236","3825","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20391","10286","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12930","5413","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14839","6318","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9143","3440","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15443","6963","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10421","4093","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","24040","12796","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17303","8101","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","37129","15530","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31825","11772","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37372","13060","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30786","9464","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26385","10049","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25856","8425","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38119","12735","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30900","8785","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17779","7035","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14886","5205","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","48022","19996","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36799","13184","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17047","6592","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17655","5532","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7604","3721","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6315","2812","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1713","668","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1377","503","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3592","1592","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2749","1143","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32230","13479","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26756","9960","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21370","7490","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17832","5476","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9343","4119","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8190","3409","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","814","383","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","628","279","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6297","2567","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5340","1973","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3017","1005","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2379","773","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4180","1887","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3641","1433","22568"
