"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12864","5406","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14753","6318","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9103","3450","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15334","6919","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10375","4076","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","23885","12712","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17210","8067","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","37575","15693","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","32153","11903","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37252","13057","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30707","9479","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26312","10029","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25819","8437","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","37991","12672","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30791","8754","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17746","7024","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14866","5193","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47952","20124","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36838","13292","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","16958","6569","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17525","5507","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7586","3710","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6292","2803","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1706","666","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1365","500","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3572","1588","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2739","1140","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32138","13571","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26698","10044","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21281","7473","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17760","5468","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9278","4150","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8172","3450","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","808","379","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","627","280","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6259","2556","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5314","1968","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3002","1000","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2363","773","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4151","1888","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3618","1433","22568"
