"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1378","503","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3599","1593","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2751","1143","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32265","13465","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26772","9939","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21375","7500","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17821","5479","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9346","4122","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8189","3411","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","814","383","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","629","280","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6297","2568","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5337","1970","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3021","1006","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2385","778","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4181","1890","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3649","1437","22568"
