"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6315","2790","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1720","669","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1386","505","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3621","1601","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2755","1144","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32322","13490","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26781","9909","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21465","7500","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17879","5486","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9272","4019","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8085","3326","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","820","385","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","633","283","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6300","2555","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5349","1973","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3027","1005","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2394","780","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4178","1758","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3639","1344","22568"
