"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5469","2496","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12861","5236","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8410","3204","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13381","5706","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8749","3172","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14231","5823","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10225","3814","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20691","10280","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","13147","5409","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","15108","6403","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9326","3488","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15780","7085","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10627","4144","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","24509","13006","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17605","8201","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","36624","15052","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31532","11346","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37083","12470","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30552","8957","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26240","9967","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25904","8409","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38566","12882","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","31194","8868","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17628","6870","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14682","5064","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47610","18693","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36312","12144","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17405","6661","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","18136","5603","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7581","3412","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6264","2596","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1736","674","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1409","512","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3663","1619","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2787","1154","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32565","13544","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26915","9942","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21671","7495","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","18021","5472","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9301","3982","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8090","3270","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","834","386","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","639","281","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6350","2462","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5397","1918","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3068","1007","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2432","781","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4213","1690","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3665","1323","22568"
