"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5428","2492","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12763","5203","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8377","3191","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13308","5696","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8725","3170","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14148","5785","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10217","3803","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20548","10314","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","13055","5426","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14979","6363","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9253","3470","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15617","7028","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10541","4127","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","24290","12913","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17465","8155","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","36562","15224","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31445","11462","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37037","12683","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30492","9112","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26274","10017","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25886","8450","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38330","12808","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","31020","8826","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17642","6951","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14751","5146","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47706","19028","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36401","12402","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17241","6638","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17925","5593","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7584","3548","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6265","2715","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1722","670","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1395","508","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3631","1607","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2767","1148","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32379","13503","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26787","9919","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21525","7482","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17918","5468","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9276","4008","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8092","3316","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","827","386","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","637","285","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6322","2537","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5363","1944","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3043","1013","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2404","784","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4191","1720","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3656","1330","22568"
