"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8314","3167","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13225","5688","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8685","3191","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14151","5787","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10221","3822","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20432","10314","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12959","5427","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14879","6331","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9167","3448","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15489","6980","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10453","4101","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","24109","12827","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17339","8114","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","36824","15463","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31616","11673","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37294","13049","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30727","9423","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26370","10037","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25857","8437","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38211","12739","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30954","8793","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17708","7010","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14812","5190","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47979","19803","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36735","13074","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17105","6609","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17728","5547","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7610","3726","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6332","2820","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1715","667","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1376","503","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3602","1595","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2752","1143","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32303","13475","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26788","9931","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21394","7502","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17831","5483","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9331","4099","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8148","3379","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","814","383","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","629","280","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6304","2566","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5349","1975","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3023","1002","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2389","775","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4185","1890","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3655","1441","22568"
