"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14137","5822","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10235","3839","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20389","10286","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12927","5412","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14828","6315","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9141","3441","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15435","6958","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10420","4093","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","24033","12790","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17299","8100","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","37195","15538","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31882","11784","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37377","13063","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30784","9469","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26374","10045","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25854","8426","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38111","12727","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30892","8783","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17778","7034","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14883","5203","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","48077","20036","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36837","13203","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17037","6588","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17644","5531","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7605","3721","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6313","2809","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1713","668","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1376","502","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3591","1591","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2748","1142","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32213","13496","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26753","9986","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21381","7489","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17834","5474","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9347","4118","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8188","3410","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","812","382","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","628","279","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6291","2563","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5337","1973","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3015","1005","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2378","772","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4175","1884","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3639","1432","22568"
