"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Male","10478","5750","34556"
"KWAZULU-NATAL","ILEMBE DM","12-17","Female","8852","4463","38682"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5386","2483","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12676","5169","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8321","3168","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13241","5695","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8692","3192","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14159","5786","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10228","3824","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20441","10313","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","12971","5424","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","14893","6335","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9175","3454","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15506","6984","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10466","4108","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","24136","12837","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17358","8123","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","36704","15358","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31559","11566","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37209","12955","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30636","9339","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26392","10045","74350"
"LIMPOPO","SEKHUKHUNE DM","12-17","Male","25879","8444","78272"
"LIMPOPO","VHEMBE DM","12-17","Female","38231","12752","86602"
"LIMPOPO","VHEMBE DM","12-17","Male","30981","8800","91753"
"LIMPOPO","WATERBERG DM","12-17","Female","17632","6966","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14742","5170","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","47931","19690","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36648","12939","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17123","6605","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17757","5548","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7621","3731","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6339","2821","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1717","668","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1380","503","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3609","1597","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2753","1143","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32310","13472","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26778","9920","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21414","7491","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17839","5473","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9275","4037","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8090","3350","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","815","384","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","629","280","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6292","2566","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5348","1976","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3027","1003","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2389","775","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4179","1858","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3645","1420","22568"
